iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
LKA,Sri Lanka,2024-09-21,0.0,1.5,11.6,2024-09-27
LKA,Sri Lanka,2024-09-28,0.0,0.6,7.8,2024-10-04
LKA,Sri Lanka,2024-10-05,0.0,1.3,11.7,2024-10-11
LKA,Sri Lanka,2024-10-12,0.0,1.1,10.9,2024-10-18
LKA,Sri Lanka,2024-10-19,0.0,1.1,8.9,2024-10-25
LKA,Sri Lanka,2024-10-26,0.0,0.5,9.2,2024-11-01
LKA,Sri Lanka,2024-11-02,0.0,0.7,11.5,2024-11-08
LKA,Sri Lanka,2024-11-09,0.0,2.3,12.7,2024-11-15
LKA,Sri Lanka,2024-11-16,0.0,0.5,9.5,2024-11-22
LKA,Sri Lanka,2024-11-23,0.0,0.5,12.1,2024-11-29
LKA,Sri Lanka,2024-11-30,0.0,1.5,12.5,2024-12-06
LKA,Sri Lanka,2024-12-07,0.0,1.1,11.1,2024-12-13
